#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3305    -3.73069    -3.82669  0.00198838
        3306    -3.80621    -3.82668  0.00198778
        3307    -3.79105    -3.82667  0.00198721
        3308    -3.75218    -3.82665  0.00198674
        3309    -3.83121    -3.82665  0.00198614
        3310    -3.86982    -3.82666  0.00198558
        3311    -3.90954    -3.82669  0.00198514
        3312    -3.90991    -3.82671   0.0019847
        3313    -3.98691    -3.82676  0.00198469
        3314    -3.79394    -3.82675  0.00198412
        3315    -3.87784    -3.82677  0.00198358
        3316    -3.89156    -3.82679  0.00198307
        3317    -3.96207    -3.82683   0.0019829
        3318    -4.00216    -3.82688    0.001983
        3319    -4.04363    -3.82695  0.00198348
        3320    -4.10172    -3.82703  0.00198461
        3321    -4.10748    -3.82711  0.00198581
        3322    -4.07838    -3.82719  0.00198665
        3323    -4.06422    -3.82726  0.00198733
        3324    -3.97625    -3.82731  0.00198724
        3325    -3.94687    -3.82734  0.00198697
        3326    -3.88307    -3.82736  0.00198644
        3327    -3.83431    -3.82736  0.00198584
        3328    -3.83513    -3.82736  0.00198525
        3329    -3.79778    -3.82735  0.00198467
        3330    -3.81585    -3.82735  0.00198408
        3331    -3.87422    -3.82736  0.00198353
        3332    -3.87425    -3.82738  0.00198299
        3333    -3.90281     -3.8274  0.00198252
        3334    -3.90733    -3.82742  0.00198207
        3335    -3.81931    -3.82742  0.00198148
        3336    -3.82879    -3.82742  0.00198089
        3337    -3.78039    -3.82741  0.00198034
        3338    -3.75791    -3.82739  0.00197986
        3339     -3.7114    -3.82735  0.00197957
        3340     -3.8112    -3.82735  0.00197898
        3341    -3.77448    -3.82733  0.00197845
        3342    -3.78854    -3.82732   0.0019779
        3343    -3.73753    -3.82729  0.00197749
        3344    -3.79021    -3.82728  0.00197693
        3345    -3.82829    -3.82728  0.00197634
        3346    -3.75011    -3.82726  0.00197588
        3347    -3.69312    -3.82722   0.0019757
        3348    -3.75939     -3.8272  0.00197521
        3349    -3.74083    -3.82717  0.00197479
        3350    -3.79479    -3.82716  0.00197422
        3351    -3.73918    -3.82714  0.00197381
        3352    -3.77083    -3.82712  0.00197329
        3353    -3.69792    -3.82708  0.00197308
        3354    -3.64006    -3.82703  0.00197328
        3355    -3.71325    -3.82699  0.00197298
        3356    -3.74054    -3.82697  0.00197256
        3357    -3.77335    -3.82695  0.00197204
        3358     -3.7645    -3.82693  0.00197154
        3359    -3.84085    -3.82694  0.00197096
        3360    -3.83108    -3.82694  0.00197037
        3361     -3.8296    -3.82694  0.00196978
        3362    -3.84337    -3.82694   0.0019692
        3363    -3.84357    -3.82695  0.00196862
        3364    -3.81748    -3.82695  0.00196804
        3365    -3.92435    -3.82697  0.00196767
        3366     -3.9123      -3.827  0.00196725
        3367    -3.85171    -3.82701  0.00196668
        3368    -3.92873    -3.82704  0.00196633
        3369    -3.91226    -3.82706   0.0019659
        3370    -3.96858     -3.8271  0.00196577
        3371    -3.86386    -3.82712  0.00196522
        3372    -3.90527    -3.82714  0.00196477
        3373    -3.86818    -3.82715  0.00196423
        3374    -3.88243    -3.82717  0.00196371
        3375    -3.92998     -3.8272  0.00196337
        3376     -3.9912    -3.82725  0.00196339
        3377    -3.96964    -3.82729  0.00196326
        3378    -3.95685    -3.82733  0.00196305
        3379    -3.95886    -3.82737  0.00196286
        3380    -3.85628    -3.82737  0.00196229
        3381    -3.88516    -3.82739  0.00196179
        3382    -3.78763    -3.82738  0.00196124
        3383     -3.6982    -3.82734  0.00196103
        3384    -3.79406    -3.82733  0.00196048
        3385    -3.82945    -3.82733   0.0019599
        3386    -3.83919    -3.82734  0.00195932
        3387    -3.83262    -3.82734  0.00195875
        3388    -3.96553    -3.82738  0.00195859
        3389    -4.03018    -3.82744  0.00195893
        3390    -3.99346    -3.82749  0.00195896
        3391    -3.97644    -3.82753  0.00195888
        3392    -3.92614    -3.82756  0.00195852
        3393    -3.96732     -3.8276  0.00195837
        3394     -3.9342    -3.82763  0.00195805
        3395    -3.91138    -3.82766  0.00195763
        3396     -3.8468    -3.82766  0.00195706
        3397    -3.87347    -3.82768  0.00195653
        3398    -3.91586     -3.8277  0.00195612
        3399    -3.85676    -3.82771  0.00195557
        3400    -3.92057    -3.82774  0.00195518
        3401    -3.95342    -3.82778  0.00195496
        3402    -3.94058    -3.82781  0.00195466
        3403    -3.83058    -3.82781  0.00195409
        3404    -3.80085     -3.8278  0.00195353
        3405    -3.87921    -3.82782  0.00195302
        3406    -3.93709    -3.82785  0.00195271
        3407    -3.95158    -3.82788  0.00195247
        3408    -4.01721    -3.82794  0.00195269
        3409     -3.8819    -3.82796  0.00195218
        3410    -3.87716    -3.82797  0.00195166
        3411    -3.77168    -3.82795  0.00195116
        3412    -3.80169    -3.82795   0.0019506
        3413    -3.86659    -3.82796  0.00195006
        3414    -3.86907    -3.82797  0.00194953
        3415    -3.86716    -3.82798  0.00194899
        3416    -3.87142    -3.82799  0.00194846
        3417     -3.8564      -3.828  0.00194791
        3418    -3.82522      -3.828  0.00194734
        3419    -3.95423    -3.82804  0.00194712
        3420    -3.87289    -3.82805   0.0019466
        3421    -3.87983    -3.82807  0.00194609
        3422     -3.9119    -3.82809  0.00194567
        3423    -3.85457     -3.8281  0.00194512
        3424    -3.75112    -3.82808  0.00194468
        3425    -3.80648    -3.82807  0.00194412
        3426    -3.76793    -3.82805  0.00194363
        3427    -3.79025    -3.82804   0.0019431
        3428     -3.8178    -3.82804  0.00194253
        3429    -3.79548    -3.82803  0.00194199
        3430    -3.85852    -3.82804  0.00194144
        3431    -3.90829    -3.82806  0.00194102
        3432    -3.90132    -3.82808  0.00194057
        3433    -3.92092    -3.82811  0.00194019
        3434    -3.90377    -3.82813  0.00193975
        3435    -3.78773    -3.82812  0.00193923
        3436    -3.72741    -3.82809  0.00193888
        3437    -3.72756    -3.82806  0.00193854
        3438    -3.81349    -3.82806  0.00193798
        3439     -3.8989    -3.82808  0.00193753
        3440      -3.751    -3.82806  0.00193709
        3441     -3.7827    -3.82804  0.00193657
        3442    -3.85196    -3.82805  0.00193602
        3443    -3.78299    -3.82804  0.00193551
        3444    -3.81235    -3.82803  0.00193495
        3445    -3.92166    -3.82806  0.00193458
        3446    -3.89528    -3.82808  0.00193412
        3447    -3.91124     -3.8281   0.0019337
        3448    -3.85508    -3.82811  0.00193316
        3449    -3.87381    -3.82812  0.00193264
        3450    -3.87439    -3.82814  0.00193213
        3451    -3.82447    -3.82814  0.00193157
        3452    -3.81053    -3.82813  0.00193102
        3453    -3.86266    -3.82814  0.00193049
        3454    -3.82916    -3.82814  0.00192993
        3455      -3.888    -3.82816  0.00192945
        3456     -3.8529    -3.82817   0.0019289
        3457    -3.88401    -3.82818  0.00192841
        3458    -3.88706     -3.8282  0.00192793
        3459    -3.77383    -3.82818  0.00192743
        3460    -3.72484    -3.82815  0.00192711
        3461    -3.67152    -3.82811  0.00192708
        3462    -3.70785    -3.82807  0.00192684
        3463    -3.62191    -3.82801   0.0019272
        3464    -3.75834    -3.82799  0.00192675
        3465    -3.73377    -3.82797  0.00192639
        3466    -3.71616    -3.82793   0.0019261
        3467     -3.7181     -3.8279  0.00192581
        3468    -3.73723    -3.82788  0.00192543
        3469    -3.66579    -3.82783  0.00192544
        3470    -3.68557    -3.82779  0.00192532
        3471    -3.69791    -3.82775  0.00192513
        3472     -3.7614    -3.82773  0.00192467
        3473    -3.73438    -3.82771   0.0019243
        3474    -3.71165    -3.82767  0.00192404
        3475    -3.71837    -3.82764  0.00192374
        3476    -3.74753    -3.82762  0.00192333
        3477    -3.72626    -3.82759    0.001923
        3478    -3.74666    -3.82756  0.00192258
        3479    -3.76026    -3.82755  0.00192213
        3480    -3.72244    -3.82752  0.00192181
        3481    -3.72734    -3.82749  0.00192148
        3482    -3.69226    -3.82745  0.00192132
        3483    -3.77757    -3.82743  0.00192082
        3484     -3.6955     -3.8274  0.00192064
        3485    -3.60902    -3.82733  0.00192111
        3486    -3.72237     -3.8273   0.0019208
        3487    -3.82889     -3.8273  0.00192025
        3488    -3.81147     -3.8273   0.0019197
        3489    -3.80969    -3.82729  0.00191916
        3490    -3.82866    -3.82729  0.00191861
        3491    -3.81602    -3.82729  0.00191806
        3492    -3.83392    -3.82729  0.00191751
        3493    -3.77062    -3.82728  0.00191703
        3494    -3.91005     -3.8273  0.00191663
        3495    -3.81978     -3.8273  0.00191608
        3496    -3.81714    -3.82729  0.00191554
        3497    -3.80844    -3.82729    0.001915
        3498     -3.8372    -3.82729  0.00191445
        3499    -3.84502     -3.8273  0.00191391
        3500    -3.80886    -3.82729  0.00191337
        3501     -3.7407    -3.82727  0.00191298
        3502     -3.8127    -3.82726  0.00191244
        3503    -3.85495    -3.82727  0.00191191
        3504    -3.85306    -3.82728  0.00191138
        3505    -3.86221    -3.82729  0.00191086
        3506    -3.77477    -3.82727  0.00191038
        3507    -3.62611    -3.82722  0.00191069
        3508     -3.7431    -3.82719   0.0019103
        3509    -3.77027    -3.82718  0.00190982
        3510    -3.81091    -3.82717  0.00190928
        3511    -3.86283    -3.82718  0.00190877
        3512     -3.7928    -3.82717  0.00190825
        3513    -3.79548    -3.82716  0.00190773
        3514    -3.75082    -3.82714  0.00190731
        3515    -3.78057    -3.82713  0.00190681
        3516    -3.87168    -3.82714  0.00190631
        3517    -3.87264    -3.82715  0.00190581
        3518    -3.86328    -3.82716   0.0019053
        3519    -3.86365    -3.82717  0.00190479
        3520    -3.93055     -3.8272  0.00190447
        3521    -3.93399    -3.82723  0.00190417
        3522    -3.89596    -3.82725  0.00190373
        3523     -3.8157    -3.82725  0.00190319
        3524    -3.79778    -3.82724  0.00190267
        3525     -3.7502    -3.82722  0.00190226
        3526    -3.67875    -3.82718  0.00190218
        3527    -3.69941    -3.82714  0.00190199
        3528     -3.6726     -3.8271  0.00190195
        3529    -3.70896    -3.82706  0.00190171
        3530    -3.81785    -3.82706  0.00190117
        3531    -3.79639    -3.82705  0.00190065
        3532    -3.79583    -3.82704  0.00190014
        3533    -3.69192    -3.82701  0.00189998
        3534    -3.80102      -3.827  0.00189946
        3535    -3.81734      -3.827  0.00189893
        3536    -3.89363    -3.82701  0.00189848
        3537    -3.80131    -3.82701  0.00189796
        3538    -3.78442      -3.827  0.00189746
        3539    -3.70392    -3.82696  0.00189724
        3540    -3.62564     -3.8269  0.00189756
        3541    -3.78456    -3.82689  0.00189706
        3542    -3.68028    -3.82685  0.00189698
        3543     -3.6709    -3.82681  0.00189695
        3544     -3.6418    -3.82675  0.00189714
        3545    -3.73259    -3.82673  0.00189679
        3546    -3.77554    -3.82671  0.00189631
        3547    -3.79911    -3.82671  0.00189579
        3548    -4.01582    -3.82676    0.001896
        3549    -3.96211     -3.8268  0.00189585
        3550    -3.89055    -3.82681   0.0018954
        3551    -3.81858    -3.82681  0.00189487
        3552    -3.79658     -3.8268  0.00189436
        3553    -3.83653    -3.82681  0.00189382
        3554    -3.82369    -3.82681  0.00189329
        3555    -3.79463     -3.8268  0.00189278
        3556     -3.7871    -3.82679  0.00189228
        3557    -3.83959    -3.82679  0.00189175
        3558    -3.93293    -3.82682  0.00189146
        3559    -3.82986    -3.82682  0.00189093
        3560    -3.86261    -3.82683  0.00189042
        3561    -3.85034    -3.82684   0.0018899
        3562    -3.80957    -3.82683  0.00188938
        3563    -3.76541    -3.82681  0.00188893
        3564    -3.77203     -3.8268  0.00188846
        3565    -3.83806     -3.8268  0.00188793
        3566    -3.85632    -3.82681  0.00188742
        3567    -3.76845    -3.82679  0.00188696
        3568    -3.71304    -3.82676   0.0018867
        3569    -3.71327    -3.82673  0.00188644
        3570    -3.71686     -3.8267  0.00188616
        3571    -3.75351    -3.82668  0.00188575
        3572    -3.74987    -3.82666  0.00188534
        3573    -3.85993    -3.82667  0.00188484
        3574    -3.89304    -3.82669   0.0018844
        3575     -3.9172    -3.82671  0.00188404
        3576    -3.92221    -3.82674  0.00188371
        3577    -4.00994    -3.82679  0.00188388
        3578    -3.94796    -3.82682  0.00188365
        3579    -3.90659    -3.82684  0.00188326
        3580    -3.97532    -3.82689  0.00188319
        3581    -3.96505    -3.82692  0.00188306
        3582    -3.91856    -3.82695  0.00188271
        3583    -3.87039    -3.82696  0.00188222
        3584    -3.82407    -3.82696   0.0018817
        3585    -3.88735    -3.82698  0.00188125
        3586    -3.86319    -3.82699  0.00188075
        3587     -3.9288    -3.82702  0.00188044
        3588    -3.87098    -3.82703  0.00187996
