#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3259   0.0152778   0.0152778 6.16511e-11
        3260   0.0152778   0.0152778 6.16417e-11
        3261   0.0152778   0.0152778 6.17669e-11
        3262   0.0152778   0.0152778 6.18247e-11
        3263   0.0152778   0.0152778 6.18152e-11
        3264   0.0152778   0.0152778   6.194e-11
        3265   0.0152778   0.0152778 6.19975e-11
        3266   0.0152778   0.0152778  6.1988e-11
        3267   0.0152778   0.0152778 6.21122e-11
        3268   0.0152778   0.0152778 6.21695e-11
        3269   0.0152778   0.0152778 6.21599e-11
        3270   0.0152778   0.0152778 6.21504e-11
        3271   0.0152778   0.0152778 6.22741e-11
        3272   0.0152778   0.0152778 6.23311e-11
        3273   0.0152778   0.0152778 6.23216e-11
        3274   0.0152778   0.0152778 6.24448e-11
        3275   0.0152778   0.0152778 6.25015e-11
        3276   0.0152778   0.0152778  6.2492e-11
        3277   0.0152778   0.0152778 6.26147e-11
        3278   0.0152778   0.0152778 6.26711e-11
        3279   0.0152778   0.0152778 6.26616e-11
        3280   0.0152778   0.0152778  6.2652e-11
        3281   0.0152778   0.0152778   6.284e-11
        3282   0.0152778   0.0152778 6.28304e-11
        3283   0.0152778   0.0152778 6.28208e-11
        3284   0.0152778   0.0152778 6.29425e-11
        3285   0.0152778   0.0152778 6.29985e-11
        3286   0.0152778   0.0152778 6.29889e-11
        3287   0.0152778   0.0152778 6.31101e-11
        3288   0.0152778   0.0152778 6.31658e-11
        3289   0.0152778   0.0152778 6.31562e-11
        3290   0.0152778   0.0152778 6.32769e-11
        3291   0.0152778   0.0152778 6.33324e-11
        3292   0.0152778   0.0152778 6.33227e-11
        3293   0.0152778   0.0152778 6.33131e-11
        3294   0.0152778   0.0152778 6.34982e-11
        3295   0.0152778   0.0152778 6.34886e-11
        3296   0.0152778   0.0152778 6.34789e-11
        3297   0.0152778   0.0152778 6.35987e-11
        3298   0.0152778   0.0152778 6.36536e-11
        3299   0.0152778   0.0152778  6.3644e-11
        3300   0.0152778   0.0152778 6.37633e-11
        3301   0.0152778   0.0152778  6.3818e-11
        3302   0.0152778   0.0152778 6.38083e-11
        3303   0.0152778   0.0152778 6.37987e-11
        3304   0.0152778   0.0152778 6.39816e-11
        3305   0.0152778   0.0152778  6.3972e-11
        3306   0.0152778   0.0152778 6.39623e-11
        3307   0.0152778   0.0152778 6.40167e-11
        3308   0.0152778   0.0152778  6.4071e-11
        3309   0.0152778   0.0152778 6.40613e-11
        3310   0.0152778   0.0152778 6.41793e-11
        3311   0.0152778   0.0152778 6.42334e-11
        3312   0.0152778   0.0152778 6.42237e-11
        3313   0.0152778   0.0152778  6.4214e-11
        3314   0.0152778   0.0152778 6.43951e-11
        3315   0.0152778   0.0152778 6.43854e-11
        3316   0.0152778   0.0152778 6.43757e-11
        3317   0.0152778   0.0152778 6.44928e-11
        3318   0.0152778   0.0152778 6.45464e-11
        3319   0.0152778   0.0152778 6.45367e-11
        3320   0.0152778   0.0152778  6.4527e-11
        3321   0.0152778   0.0152778 6.47067e-11
        3322   0.0152778   0.0152778  6.4697e-11
        3323   0.0152778   0.0152778 6.46872e-11
        3324   0.0152778   0.0152778 6.48664e-11
        3325   0.0152778   0.0152778 6.48566e-11
        3326   0.0152778   0.0152778 6.48468e-11
        3327   0.0152778   0.0152778 6.49626e-11
        3328   0.0152778   0.0152778 6.50155e-11
        3329   0.0152778   0.0152778 6.50058e-11
        3330   0.0152778   0.0152778  6.4996e-11
        3331   0.0152778   0.0152778 6.51738e-11
        3332   0.0152778   0.0152778  6.5164e-11
        3333   0.0152778   0.0152778 6.51542e-11
        3334   0.0152778   0.0152778 6.53314e-11
        3335   0.0152778   0.0152778 6.53216e-11
        3336   0.0152778   0.0152778 6.53118e-11
        3337   0.0152778   0.0152778  6.5302e-11
        3338   0.0152778   0.0152778 6.54785e-11
        3339   0.0152778   0.0152778 6.54687e-11
        3340   0.0152778   0.0152778 6.54589e-11
        3341   0.0152778   0.0152778 6.56348e-11
        3342   0.0152778   0.0152778  6.5625e-11
        3343   0.0152778   0.0152778 6.56152e-11
        3344   0.0152778   0.0152778 6.57904e-11
        3345   0.0152778   0.0152778 6.57806e-11
        3346   0.0152778   0.0152778 6.57708e-11
        3347   0.0152778   0.0152778 6.57609e-11
        3348   0.0152778   0.0152778 6.59355e-11
        3349   0.0152778   0.0152778 6.59257e-11
        3350   0.0152778   0.0152778 6.59159e-11
        3351   0.0152778   0.0152778 6.60899e-11
        3352   0.0152778   0.0152778   6.608e-11
        3353   0.0152778   0.0152778 6.60701e-11
        3354   0.0152778   0.0152778 6.60603e-11
        3355   0.0152778   0.0152778 6.62337e-11
        3356   0.0152778   0.0152778 6.62238e-11
        3357   0.0152778   0.0152778 6.62139e-11
        3358   0.0152778   0.0152778 6.63867e-11
        3359   0.0152778   0.0152778 6.63768e-11
        3360   0.0152778   0.0152778 6.63669e-11
        3361   0.0152778   0.0152778 6.64178e-11
        3362   0.0152778   0.0152778 6.65292e-11
        3363   0.0152778   0.0152778 6.65193e-11
        3364   0.0152778   0.0152778 6.65094e-11
        3365   0.0152778   0.0152778  6.6681e-11
        3366   0.0152778   0.0152778 6.66711e-11
        3367   0.0152778   0.0152778 6.66612e-11
        3368   0.0152778   0.0152778 6.68322e-11
        3369   0.0152778   0.0152778 6.68223e-11
        3370   0.0152778   0.0152778 6.68123e-11
        3371   0.0152778   0.0152778 6.68024e-11
        3372   0.0152778   0.0152778 6.69728e-11
        3373   0.0152778   0.0152778 6.69629e-11
        3374   0.0152778   0.0152778 6.69529e-11
        3375   0.0152778   0.0152778 6.71227e-11
        3376   0.0152778   0.0152778 6.71128e-11
        3377   0.0152778   0.0152778 6.71029e-11
        3378   0.0152778   0.0152778 6.70929e-11
        3379   0.0152778   0.0152778 6.72621e-11
        3380   0.0152778   0.0152778 6.72522e-11
        3381   0.0152778   0.0152778 6.72422e-11
        3382   0.0152778   0.0152778 6.73514e-11
        3383   0.0152778   0.0152778 6.73414e-11
        3384   0.0152778   0.0152778 6.73315e-11
        3385   0.0152778   0.0152778 6.73215e-11
        3386   0.0152778   0.0152778 6.74897e-11
        3387   0.0152778   0.0152778 6.74798e-11
        3388   0.0152778   0.0152778 6.74698e-11
        3389   0.0152778   0.0152778 6.76375e-11
        3390   0.0152778   0.0152778 6.76275e-11
        3391   0.0152778   0.0152778 6.76175e-11
        3392   0.0152778   0.0152778 6.76666e-11
        3393   0.0152778   0.0152778 6.77746e-11
        3394   0.0152778   0.0152778 6.77646e-11
        3395   0.0152778   0.0152778 6.77547e-11
        3396   0.0152778   0.0152778 6.79212e-11
        3397   0.0152778   0.0152778 6.79112e-11
        3398   0.0152778   0.0152778 6.79012e-11
        3399   0.0152778   0.0152778 6.79499e-11
        3400   0.0152778   0.0152778 6.80571e-11
        3401   0.0152778   0.0152778 6.80471e-11
        3402   0.0152778   0.0152778 6.80371e-11
        3403   0.0152778   0.0152778 6.80857e-11
        3404   0.0152778   0.0152778 6.81925e-11
        3405   0.0152778   0.0152778 6.81825e-11
        3406   0.0152778   0.0152778 6.82308e-11
        3407   0.0152778   0.0152778 6.83373e-11
        3408   0.0152778   0.0152778 6.83273e-11
        3409   0.0152778   0.0152778 6.83173e-11
        3410   0.0152778   0.0152778 6.83654e-11
        3411   0.0152778   0.0152778 6.84716e-11
        3412   0.0152778   0.0152778 6.84615e-11
        3413   0.0152778   0.0152778 6.85095e-11
        3414   0.0152778   0.0152778 6.86153e-11
        3415   0.0152778   0.0152778 6.86052e-11
        3416   0.0152778   0.0152778 6.85952e-11
        3417   0.0152778   0.0152778 6.86429e-11
        3418   0.0152778   0.0152778 6.87483e-11
        3419   0.0152778   0.0152778 6.87383e-11
        3420   0.0152778   0.0152778 6.87282e-11
        3421   0.0152778   0.0152778 6.88909e-11
        3422   0.0152778   0.0152778 6.88809e-11
        3423   0.0152778   0.0152778 6.88708e-11
        3424   0.0152778   0.0152778 6.89182e-11
        3425   0.0152778   0.0152778 6.90229e-11
        3426   0.0152778   0.0152778 6.90128e-11
        3427   0.0152778   0.0152778 6.90027e-11
        3428   0.0152778   0.0152778   6.905e-11
        3429   0.0152778   0.0152778 6.91543e-11
        3430   0.0152778   0.0152778 6.91442e-11
        3431   0.0152778   0.0152778 6.91912e-11
        3432   0.0152778   0.0152778 6.92952e-11
        3433   0.0152778   0.0152778 6.92851e-11
        3434   0.0152778   0.0152778  6.9275e-11
        3435   0.0152778   0.0152778 6.93219e-11
        3436   0.0152778   0.0152778 6.94255e-11
        3437   0.0152778   0.0152778 6.94154e-11
        3438   0.0152778   0.0152778 6.94621e-11
        3439   0.0152778   0.0152778 6.95654e-11
        3440   0.0152778   0.0152778 6.95553e-11
        3441   0.0152778   0.0152778 6.95452e-11
        3442   0.0152778   0.0152778 6.95917e-11
        3443   0.0152778   0.0152778 6.96946e-11
        3444   0.0152778   0.0152778 6.96845e-11
        3445   0.0152778   0.0152778 6.97308e-11
        3446   0.0152778   0.0152778 6.97207e-11
        3447   0.0152778   0.0152778 6.98233e-11
        3448   0.0152778   0.0152778 6.98132e-11
        3449   0.0152778   0.0152778 6.98593e-11
        3450   0.0152778   0.0152778 6.99616e-11
        3451   0.0152778   0.0152778 6.99514e-11
        3452   0.0152778   0.0152778 6.99413e-11
        3453   0.0152778   0.0152778 6.99873e-11
        3454   0.0152778   0.0152778 7.00892e-11
        3455   0.0152778   0.0152778 7.00791e-11
        3456   0.0152778   0.0152778 7.01249e-11
        3457   0.0152778   0.0152778 7.01147e-11
        3458   0.0152778   0.0152778 7.02163e-11
        3459   0.0152778   0.0152778 7.02062e-11
        3460   0.0152778   0.0152778 7.02518e-11
        3461   0.0152778   0.0152778  7.0353e-11
        3462   0.0152778   0.0152778 7.03429e-11
        3463   0.0152778   0.0152778 7.03327e-11
        3464   0.0152778   0.0152778 7.03782e-11
        3465   0.0152778   0.0152778 7.04236e-11
        3466   0.0152778   0.0152778 7.04134e-11
        3467   0.0152778   0.0152778 7.04588e-11
        3468   0.0152778   0.0152778 7.04486e-11
        3469   0.0152778   0.0152778 7.05493e-11
        3470   0.0152778   0.0152778 7.05391e-11
        3471   0.0152778   0.0152778 7.05843e-11
        3472   0.0152778   0.0152778 7.06847e-11
        3473   0.0152778   0.0152778 7.06745e-11
        3474   0.0152778   0.0152778 7.07195e-11
        3475   0.0152778   0.0152778 7.07093e-11
        3476   0.0152778   0.0152778 7.08094e-11
        3477   0.0152778   0.0152778 7.07992e-11
        3478   0.0152778   0.0152778  7.0844e-11
        3479   0.0152778   0.0152778 7.08339e-11
        3480   0.0152778   0.0152778 7.09336e-11
        3481   0.0152778   0.0152778 7.09234e-11
        3482   0.0152778   0.0152778 7.09681e-11
        3483   0.0152778   0.0152778 7.10675e-11
        3484   0.0152778   0.0152778 7.10573e-11
        3485   0.0152778   0.0152778 7.11018e-11
        3486   0.0152778   0.0152778 7.10916e-11
        3487   0.0152778   0.0152778 7.11907e-11
        3488   0.0152778   0.0152778 7.11804e-11
        3489   0.0152778   0.0152778 7.12248e-11
        3490   0.0152778   0.0152778 7.12146e-11
        3491   0.0152778   0.0152778 7.13134e-11
        3492   0.0152778   0.0152778 7.13031e-11
        3493   0.0152778   0.0152778 7.13473e-11
        3494   0.0152778   0.0152778 7.14458e-11
        3495   0.0152778   0.0152778 7.14356e-11
        3496   0.0152778   0.0152778 7.14253e-11
        3497   0.0152778   0.0152778 7.14694e-11
        3498   0.0152778   0.0152778 7.15675e-11
        3499   0.0152778   0.0152778 7.15573e-11
        3500   0.0152778   0.0152778 7.16012e-11
        3501   0.0152778   0.0152778 7.15909e-11
        3502   0.0152778   0.0152778 7.16888e-11
        3503   0.0152778   0.0152778 7.16785e-11
        3504   0.0152778   0.0152778 7.17223e-11
        3505   0.0152778   0.0152778  7.1712e-11
        3506   0.0152778   0.0152778 7.18095e-11
        3507   0.0152778   0.0152778 7.17993e-11
        3508   0.0152778   0.0152778 7.18429e-11
        3509   0.0152778   0.0152778 7.19401e-11
        3510   0.0152778   0.0152778 7.19298e-11
        3511   0.0152778   0.0152778 7.19732e-11
        3512   0.0152778   0.0152778  7.1963e-11
        3513   0.0152778   0.0152778 7.20599e-11
        3514   0.0152778   0.0152778 7.20496e-11
        3515   0.0152778   0.0152778 7.20929e-11
        3516   0.0152778   0.0152778 7.20826e-11
        3517   0.0152778   0.0152778 7.21792e-11
        3518   0.0152778   0.0152778  7.2169e-11
        3519   0.0152778   0.0152778 7.22121e-11
        3520   0.0152778   0.0152778 7.22018e-11
        3521   0.0152778   0.0152778 7.22981e-11
        3522   0.0152778   0.0152778 7.22879e-11
        3523   0.0152778   0.0152778 7.23308e-11
        3524   0.0152778   0.0152778 7.23205e-11
        3525   0.0152778   0.0152778 7.24165e-11
        3526   0.0152778   0.0152778 7.24593e-11
        3527   0.0152778   0.0152778 7.24491e-11
        3528   0.0152778   0.0152778 7.25448e-11
        3529   0.0152778   0.0152778 7.25345e-11
        3530   0.0152778   0.0152778 7.25771e-11
        3531   0.0152778   0.0152778 7.25669e-11
        3532   0.0152778   0.0152778 7.26623e-11
        3533   0.0152778   0.0152778  7.2652e-11
        3534   0.0152778   0.0152778 7.26945e-11
        3535   0.0152778   0.0152778 7.26842e-11
        3536   0.0152778   0.0152778 7.27793e-11
        3537   0.0152778   0.0152778  7.2769e-11
        3538   0.0152778   0.0152778 7.28114e-11
        3539   0.0152778   0.0152778 7.28011e-11
        3540   0.0152778   0.0152778 7.28959e-11
        3541   0.0152778   0.0152778 7.29381e-11
        3542   0.0152778   0.0152778 7.29278e-11
        3543   0.0152778   0.0152778 7.29175e-11
        3544   0.0152778   0.0152778 7.30121e-11
        3545   0.0152778   0.0152778 7.30541e-11
        3546   0.0152778   0.0152778 7.30438e-11
        3547   0.0152778   0.0152778 7.30335e-11
        3548   0.0152778   0.0152778 7.30755e-11
        3549   0.0152778   0.0152778 7.31175e-11
        3550   0.0152778   0.0152778 7.31072e-11
        3551   0.0152778   0.0152778 7.32012e-11
        3552   0.0152778   0.0152778 7.31909e-11
        3553   0.0152778   0.0152778 7.32327e-11
        3554   0.0152778   0.0152778 7.32224e-11
        3555   0.0152778   0.0152778 7.33162e-11
        3556   0.0152778   0.0152778 7.33059e-11
        3557   0.0152778   0.0152778 7.33475e-11
        3558   0.0152778   0.0152778 7.33372e-11
        3559   0.0152778   0.0152778 7.34307e-11
        3560   0.0152778   0.0152778 7.34204e-11
        3561   0.0152778   0.0152778 7.34619e-11
        3562   0.0152778   0.0152778 7.34516e-11
        3563   0.0152778   0.0152778 7.35448e-11
        3564   0.0152778   0.0152778 7.35862e-11
        3565   0.0152778   0.0152778 7.35759e-11
        3566   0.0152778   0.0152778 7.35655e-11
        3567   0.0152778   0.0152778 7.36585e-11
        3568   0.0152778   0.0152778 7.36997e-11
        3569   0.0152778   0.0152778 7.36894e-11
        3570   0.0152778   0.0152778 7.36791e-11
        3571   0.0152778   0.0152778 7.37717e-11
        3572   0.0152778   0.0152778 7.38128e-11
        3573   0.0152778   0.0152778 7.38025e-11
        3574   0.0152778   0.0152778 7.37921e-11
        3575   0.0152778   0.0152778 7.38845e-11
        3576   0.0152778   0.0152778 7.39255e-11
        3577   0.0152778   0.0152778 7.39151e-11
        3578   0.0152778   0.0152778 7.39048e-11
        3579   0.0152778   0.0152778 7.39969e-11
        3580   0.0152778   0.0152778 7.40377e-11
        3581   0.0152778   0.0152778 7.40274e-11
        3582   0.0152778   0.0152778  7.4017e-11
        3583   0.0152778   0.0152778 7.41088e-11
        3584   0.0152778   0.0152778 7.41495e-11
        3585   0.0152778   0.0152778 7.41392e-11
        3586   0.0152778   0.0152778 7.42307e-11
        3587   0.0152778   0.0152778 7.42204e-11
        3588   0.0152778   0.0152778 7.42609e-11
        3589   0.0152778   0.0152778 7.42506e-11
        3590   0.0152778   0.0152778 7.43419e-11
        3591   0.0152778   0.0152778 7.43823e-11
        3592   0.0152778   0.0152778 7.43719e-11
        3593   0.0152778   0.0152778 7.43616e-11
        3594   0.0152778   0.0152778 7.44526e-11
        3595   0.0152778   0.0152778 7.44929e-11
